starttime	seconds	ctime	dtime	ttime	wait
Thu Sep 03 14:53:17 2020	1599124997	72	92	164	55
Thu Sep 03 14:53:17 2020	1599124997	86	78	164	56
Thu Sep 03 14:53:17 2020	1599124997	81	83	164	53
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	100	64	164	33
Thu Sep 03 14:53:19 2020	1599124999	71	93	164	55
Thu Sep 03 14:53:18 2020	1599124998	79	85	164	74
Thu Sep 03 14:53:19 2020	1599124999	76	88	164	78
Thu Sep 03 14:53:19 2020	1599124999	90	74	164	55
Thu Sep 03 14:53:17 2020	1599124997	86	79	164	55
Thu Sep 03 14:53:17 2020	1599124997	86	78	164	56
Thu Sep 03 14:53:18 2020	1599124998	79	85	164	74
Thu Sep 03 14:53:18 2020	1599124998	79	85	164	74
Thu Sep 03 14:53:17 2020	1599124997	79	85	164	57
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	81	83	164	24
Thu Sep 03 14:53:17 2020	1599124997	94	70	164	30
Thu Sep 03 14:53:19 2020	1599124999	64	100	164	63
Thu Sep 03 14:53:17 2020	1599124997	88	76	164	28
Thu Sep 03 14:53:17 2020	1599124997	100	64	164	34
Thu Sep 03 14:53:17 2020	1599124997	82	82	164	54
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:17 2020	1599124997	85	79	164	26
Thu Sep 03 14:53:17 2020	1599124997	83	81	164	58
Thu Sep 03 14:53:17 2020	1599124997	86	78	164	26
Thu Sep 03 14:53:17 2020	1599124997	84	80	164	54
Thu Sep 03 14:53:17 2020	1599124997	84	80	164	55
Thu Sep 03 14:53:17 2020	1599124997	80	84	164	53
Thu Sep 03 14:53:17 2020	1599124997	94	70	164	61
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:17 2020	1599124997	81	83	164	53
Thu Sep 03 14:53:17 2020	1599124997	91	73	164	60
Thu Sep 03 14:53:17 2020	1599124997	89	75	164	28
Thu Sep 03 14:53:19 2020	1599124999	95	69	164	56
Thu Sep 03 14:53:18 2020	1599124998	79	85	164	74
Thu Sep 03 14:53:17 2020	1599124997	82	82	164	54
Thu Sep 03 14:53:19 2020	1599124999	86	78	164	54
Thu Sep 03 14:53:17 2020	1599124997	71	93	164	89
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	66
Thu Sep 03 14:53:17 2020	1599124997	98	66	164	32
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	86	78	164	59
Thu Sep 03 14:53:18 2020	1599124998	59	105	164	67
Thu Sep 03 14:53:17 2020	1599124997	95	69	164	31
Thu Sep 03 14:53:19 2020	1599124999	78	86	164	63
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	66
Thu Sep 03 14:53:17 2020	1599124997	78	86	164	23
Thu Sep 03 14:53:17 2020	1599124997	93	71	164	30
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	79
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:19 2020	1599124999	71	93	164	65
Thu Sep 03 14:53:19 2020	1599124999	69	95	164	54
Thu Sep 03 14:53:19 2020	1599124999	68	96	164	64
Thu Sep 03 14:53:17 2020	1599124997	67	97	164	87
Thu Sep 03 14:53:17 2020	1599124997	81	83	164	53
Thu Sep 03 14:53:17 2020	1599124997	103	61	164	35
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:18 2020	1599124998	79	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	79	85	164	74
Thu Sep 03 14:53:19 2020	1599124999	95	69	164	56
Thu Sep 03 14:53:17 2020	1599124997	105	59	164	36
Thu Sep 03 14:53:19 2020	1599124999	69	95	164	54
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	92	72	164	29
Thu Sep 03 14:53:18 2020	1599124998	62	102	164	69
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	81	83	164	24
Thu Sep 03 14:53:19 2020	1599124999	93	71	164	56
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	62
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	62
Thu Sep 03 14:53:17 2020	1599124997	75	89	164	22
Thu Sep 03 14:53:17 2020	1599124997	91	73	164	29
Thu Sep 03 14:53:19 2020	1599124999	71	94	164	65
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	95	69	164	31
Thu Sep 03 14:53:17 2020	1599124997	102	62	164	34
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	51
Thu Sep 03 14:53:17 2020	1599124997	70	94	164	89
Thu Sep 03 14:53:19 2020	1599124999	76	88	164	78
Thu Sep 03 14:53:17 2020	1599124997	85	79	164	55
Thu Sep 03 14:53:17 2020	1599124997	88	76	164	56
Thu Sep 03 14:53:17 2020	1599124997	73	91	164	56
Thu Sep 03 14:53:17 2020	1599124997	82	82	164	53
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	73
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	73
Thu Sep 03 14:53:18 2020	1599124998	78	87	164	73
Thu Sep 03 14:53:18 2020	1599124998	81	83	164	76
Thu Sep 03 14:53:19 2020	1599124999	90	74	164	55
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:17 2020	1599124997	79	85	164	52
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:19 2020	1599124999	71	93	164	55
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	86	78	164	55
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:17 2020	1599124997	94	70	164	61
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:19 2020	1599124999	95	69	164	56
Thu Sep 03 14:53:17 2020	1599124997	81	83	164	24
Thu Sep 03 14:53:19 2020	1599124999	86	79	164	54
Thu Sep 03 14:53:19 2020	1599124999	71	93	164	55
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	77	87	164	23
Thu Sep 03 14:53:17 2020	1599124997	98	66	164	32
Thu Sep 03 14:53:17 2020	1599124997	91	73	164	60
Thu Sep 03 14:53:19 2020	1599124999	72	92	164	61
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	79
Thu Sep 03 14:53:17 2020	1599124997	107	57	164	37
Thu Sep 03 14:53:17 2020	1599124997	83	81	164	54
Thu Sep 03 14:53:19 2020	1599124999	73	91	164	56
Thu Sep 03 14:53:19 2020	1599124999	73	92	164	61
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	73
Thu Sep 03 14:53:18 2020	1599124998	81	83	164	76
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:18 2020	1599124998	79	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	97	67	164	32
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:17 2020	1599124997	82	82	164	54
Thu Sep 03 14:53:17 2020	1599124997	87	78	164	56
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	100	64	164	34
Thu Sep 03 14:53:17 2020	1599124997	86	79	164	55
Thu Sep 03 14:53:19 2020	1599124999	69	95	164	54
Thu Sep 03 14:53:18 2020	1599124998	79	85	164	74
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:17 2020	1599124997	84	80	164	55
Thu Sep 03 14:53:18 2020	1599124998	79	86	164	74
Thu Sep 03 14:53:17 2020	1599124997	86	78	164	27
Thu Sep 03 14:53:18 2020	1599124998	79	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:19 2020	1599124999	71	93	164	65
Thu Sep 03 14:53:18 2020	1599124998	59	105	164	67
Thu Sep 03 14:53:17 2020	1599124997	100	64	164	33
Thu Sep 03 14:53:17 2020	1599124997	86	78	164	55
Thu Sep 03 14:53:17 2020	1599124997	84	80	164	54
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:17 2020	1599124997	107	57	164	37
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:17 2020	1599124997	93	71	164	30
Thu Sep 03 14:53:18 2020	1599124998	81	83	164	76
Thu Sep 03 14:53:17 2020	1599124997	88	76	164	28
Thu Sep 03 14:53:19 2020	1599124999	78	86	164	63
Thu Sep 03 14:53:18 2020	1599124998	74	90	164	72
Thu Sep 03 14:53:17 2020	1599124997	88	76	164	56
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:17 2020	1599124997	88	76	164	56
Thu Sep 03 14:53:17 2020	1599124997	86	79	164	55
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	94	70	164	30
Thu Sep 03 14:53:17 2020	1599124997	71	93	164	89
Thu Sep 03 14:53:17 2020	1599124997	80	84	164	53
Thu Sep 03 14:53:19 2020	1599124999	76	89	164	66
Thu Sep 03 14:53:18 2020	1599124998	77	88	164	73
Thu Sep 03 14:53:17 2020	1599124997	75	89	164	22
Thu Sep 03 14:53:17 2020	1599124997	86	79	164	26
Thu Sep 03 14:53:19 2020	1599124999	64	100	164	63
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	79	85	164	57
Thu Sep 03 14:53:19 2020	1599124999	71	94	164	65
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	66
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:19 2020	1599124999	76	88	164	78
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	59
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	83	81	164	58
Thu Sep 03 14:53:18 2020	1599124998	76	89	164	73
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	72	92	164	55
Thu Sep 03 14:53:17 2020	1599124997	98	66	164	32
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:17 2020	1599124997	89	76	164	28
Thu Sep 03 14:53:19 2020	1599124999	71	93	164	55
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	73
Thu Sep 03 14:53:18 2020	1599124998	81	83	164	76
Thu Sep 03 14:53:19 2020	1599124999	93	71	164	56
Thu Sep 03 14:53:17 2020	1599124997	91	73	164	58
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	79
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	102	62	164	35
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	73
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:18 2020	1599124998	81	84	164	76
Thu Sep 03 14:53:17 2020	1599124997	94	70	164	61
Thu Sep 03 14:53:19 2020	1599124999	86	78	164	54
Thu Sep 03 14:53:19 2020	1599124999	74	90	164	57
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:17 2020	1599124997	80	84	164	53
Thu Sep 03 14:53:17 2020	1599124997	82	82	164	54
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:18 2020	1599124998	81	83	164	76
Thu Sep 03 14:53:18 2020	1599124998	81	83	164	76
Thu Sep 03 14:53:17 2020	1599124997	91	74	164	60
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:17 2020	1599124997	105	59	164	36
Thu Sep 03 14:53:17 2020	1599124997	82	82	164	54
Thu Sep 03 14:53:19 2020	1599124999	96	68	164	57
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	62
Thu Sep 03 14:53:17 2020	1599124997	89	76	164	28
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:18 2020	1599124998	81	84	164	76
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	51
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:17 2020	1599124997	86	79	164	55
Thu Sep 03 14:53:17 2020	1599124997	92	72	164	29
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	76
Thu Sep 03 14:53:17 2020	1599124997	85	79	164	55
Thu Sep 03 14:53:17 2020	1599124997	70	94	164	89
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:19 2020	1599124999	95	69	164	56
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	81	83	164	76
Thu Sep 03 14:53:17 2020	1599124997	85	79	164	55
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	79
Thu Sep 03 14:53:17 2020	1599124997	81	83	164	24
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:19 2020	1599124999	90	74	164	55
Thu Sep 03 14:53:17 2020	1599124997	95	69	164	31
Thu Sep 03 14:53:17 2020	1599124997	81	83	164	53
Thu Sep 03 14:53:18 2020	1599124998	79	86	164	74
Thu Sep 03 14:53:17 2020	1599124997	72	92	164	90
Thu Sep 03 14:53:17 2020	1599124997	87	78	164	56
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	76
Thu Sep 03 14:53:17 2020	1599124997	66	98	164	87
Thu Sep 03 14:53:17 2020	1599124997	92	72	164	29
Thu Sep 03 14:53:19 2020	1599124999	64	100	164	63
Thu Sep 03 14:53:18 2020	1599124998	62	102	164	69
Thu Sep 03 14:53:19 2020	1599124999	69	95	164	54
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:18 2020	1599124998	78	87	164	74
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	73
Thu Sep 03 14:53:19 2020	1599124999	86	79	164	54
Thu Sep 03 14:53:19 2020	1599124999	68	96	164	64
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	103	61	164	35
Thu Sep 03 14:53:17 2020	1599124997	83	81	164	54
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:19 2020	1599124999	76	88	164	78
Thu Sep 03 14:53:18 2020	1599124998	74	90	164	72
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	73
Thu Sep 03 14:53:17 2020	1599124997	86	78	164	55
Thu Sep 03 14:53:17 2020	1599124997	88	76	164	56
Thu Sep 03 14:53:17 2020	1599124997	44	120	164	78
Thu Sep 03 14:53:17 2020	1599124997	70	94	164	89
Thu Sep 03 14:53:17 2020	1599124997	88	76	164	56
Thu Sep 03 14:53:17 2020	1599124997	98	66	164	32
Thu Sep 03 14:53:17 2020	1599124997	86	78	164	59
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	81	84	164	76
Thu Sep 03 14:53:17 2020	1599124997	100	64	164	33
Thu Sep 03 14:53:19 2020	1599124999	69	95	164	54
Thu Sep 03 14:53:17 2020	1599124997	92	72	164	58
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	73
Thu Sep 03 14:53:19 2020	1599124999	95	69	164	56
Thu Sep 03 14:53:17 2020	1599124997	75	89	164	22
Thu Sep 03 14:53:17 2020	1599124997	100	64	164	34
Thu Sep 03 14:53:17 2020	1599124997	80	84	164	53
Thu Sep 03 14:53:17 2020	1599124997	84	80	164	55
Thu Sep 03 14:53:17 2020	1599124997	91	73	164	29
Thu Sep 03 14:53:18 2020	1599124998	81	83	164	76
Thu Sep 03 14:53:17 2020	1599124997	73	91	164	56
Thu Sep 03 14:53:18 2020	1599124998	79	86	164	74
Thu Sep 03 14:53:17 2020	1599124997	78	86	164	23
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:18 2020	1599124998	74	90	164	72
Thu Sep 03 14:53:17 2020	1599124997	105	59	164	36
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	79
Thu Sep 03 14:53:17 2020	1599124997	95	69	164	31
Thu Sep 03 14:53:17 2020	1599124997	97	67	164	32
Thu Sep 03 14:53:19 2020	1599124999	96	68	164	57
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	75
Thu Sep 03 14:53:17 2020	1599124997	81	83	164	25
Thu Sep 03 14:53:18 2020	1599124998	81	84	164	76
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	62
Thu Sep 03 14:53:17 2020	1599124997	109	55	164	37
Thu Sep 03 14:53:19 2020	1599124999	78	86	164	63
Thu Sep 03 14:53:17 2020	1599124997	109	55	164	37
Thu Sep 03 14:53:17 2020	1599124997	86	78	164	55
Thu Sep 03 14:53:18 2020	1599124998	77	88	164	73
Thu Sep 03 14:53:17 2020	1599124997	86	79	164	27
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:19 2020	1599124999	73	92	164	61
Thu Sep 03 14:53:19 2020	1599124999	76	88	164	78
Thu Sep 03 14:53:17 2020	1599124997	91	74	164	60
Thu Sep 03 14:53:17 2020	1599124997	94	70	164	61
Thu Sep 03 14:53:17 2020	1599124997	77	87	164	23
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:19 2020	1599124999	93	71	164	56
Thu Sep 03 14:53:17 2020	1599124997	92	73	164	58
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:17 2020	1599124997	88	77	164	56
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	73
Thu Sep 03 14:53:19 2020	1599124999	71	93	164	55
Thu Sep 03 14:53:19 2020	1599124999	76	89	164	66
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:17 2020	1599124997	107	57	164	37
Thu Sep 03 14:53:19 2020	1599124999	73	92	164	56
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	57
Thu Sep 03 14:53:17 2020	1599124997	44	120	164	78
Thu Sep 03 14:53:17 2020	1599124997	86	79	164	26
Thu Sep 03 14:53:17 2020	1599124997	92	73	164	58
Thu Sep 03 14:53:17 2020	1599124997	88	77	164	56
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	81	83	164	76
Thu Sep 03 14:53:17 2020	1599124997	88	77	164	56
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:19 2020	1599124999	69	95	164	54
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:17 2020	1599124997	91	73	164	58
Thu Sep 03 14:53:19 2020	1599124999	72	92	164	61
Thu Sep 03 14:53:17 2020	1599124997	93	71	164	30
Thu Sep 03 14:53:19 2020	1599124999	71	93	164	55
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	66
Thu Sep 03 14:53:17 2020	1599124997	94	70	164	31
Thu Sep 03 14:53:19 2020	1599124999	64	101	164	63
Thu Sep 03 14:53:17 2020	1599124997	86	79	164	55
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	62
Thu Sep 03 14:53:18 2020	1599124998	59	106	164	67
Thu Sep 03 14:53:17 2020	1599124997	91	73	164	58
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	56
Thu Sep 03 14:53:19 2020	1599124999	74	90	164	57
Thu Sep 03 14:53:17 2020	1599124997	84	80	164	54
Thu Sep 03 14:53:19 2020	1599124999	71	93	164	65
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:17 2020	1599124997	92	72	164	58
Thu Sep 03 14:53:19 2020	1599124999	76	88	164	78
Thu Sep 03 14:53:17 2020	1599124997	88	76	164	56
Thu Sep 03 14:53:19 2020	1599124999	74	90	164	57
Thu Sep 03 14:53:17 2020	1599124997	43	121	164	89
Thu Sep 03 14:53:17 2020	1599124997	108	57	164	37
Thu Sep 03 14:53:17 2020	1599124997	102	62	164	35
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:19 2020	1599124999	95	69	164	56
Thu Sep 03 14:53:17 2020	1599124997	83	82	164	58
Thu Sep 03 14:53:18 2020	1599124998	81	84	164	76
Thu Sep 03 14:53:17 2020	1599124997	89	76	164	28
Thu Sep 03 14:53:17 2020	1599124997	85	79	164	55
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	73
Thu Sep 03 14:53:17 2020	1599124997	95	69	164	31
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	73
Thu Sep 03 14:53:17 2020	1599124997	82	82	164	54
Thu Sep 03 14:53:18 2020	1599124998	76	89	164	73
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	73
Thu Sep 03 14:53:17 2020	1599124997	105	59	164	36
Thu Sep 03 14:53:17 2020	1599124997	98	66	164	32
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	79
Thu Sep 03 14:53:18 2020	1599124998	81	84	164	76
Thu Sep 03 14:53:17 2020	1599124997	67	97	164	87
Thu Sep 03 14:53:18 2020	1599124998	74	90	164	72
Thu Sep 03 14:53:18 2020	1599124998	78	87	164	74
Thu Sep 03 14:53:19 2020	1599124999	76	88	164	58
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:17 2020	1599124997	75	89	164	22
Thu Sep 03 14:53:17 2020	1599124997	87	78	164	56
Thu Sep 03 14:53:18 2020	1599124998	80	84	164	76
Thu Sep 03 14:53:19 2020	1599124999	95	69	164	56
Thu Sep 03 14:53:18 2020	1599124998	75	90	164	72
Thu Sep 03 14:53:18 2020	1599124998	75	90	164	72
Thu Sep 03 14:53:19 2020	1599124999	86	79	164	54
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	51
Thu Sep 03 14:53:17 2020	1599124997	81	83	164	53
Thu Sep 03 14:53:18 2020	1599124998	77	88	164	73
Thu Sep 03 14:53:17 2020	1599124997	79	85	164	52
Thu Sep 03 14:53:19 2020	1599124999	86	78	164	54
Thu Sep 03 14:53:19 2020	1599124999	90	75	164	55
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:19 2020	1599124999	86	78	164	54
Thu Sep 03 14:53:17 2020	1599124997	92	72	164	58
Thu Sep 03 14:53:19 2020	1599124999	64	100	164	63
Thu Sep 03 14:53:17 2020	1599124997	87	77	164	59
Thu Sep 03 14:53:18 2020	1599124998	77	88	164	73
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:18 2020	1599124998	76	89	164	73
Thu Sep 03 14:53:18 2020	1599124998	78	87	164	74
Thu Sep 03 14:53:17 2020	1599124997	100	64	164	33
Thu Sep 03 14:53:18 2020	1599124998	81	84	164	76
Thu Sep 03 14:53:17 2020	1599124997	91	73	164	58
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:17 2020	1599124997	92	72	164	29
Thu Sep 03 14:53:17 2020	1599124997	72	92	164	55
Thu Sep 03 14:53:17 2020	1599124997	89	76	164	57
Thu Sep 03 14:53:17 2020	1599124997	91	74	164	60
Thu Sep 03 14:53:18 2020	1599124998	76	88	164	73
Thu Sep 03 14:53:18 2020	1599124998	78	86	164	74
Thu Sep 03 14:53:18 2020	1599124998	77	88	164	73
Thu Sep 03 14:53:17 2020	1599124997	92	72	164	58
Thu Sep 03 14:53:17 2020	1599124997	81	83	164	24
Thu Sep 03 14:53:19 2020	1599124999	69	95	164	54
Thu Sep 03 14:53:17 2020	1599124997	92	72	164	58
Thu Sep 03 14:53:17 2020	1599124997	95	70	164	61
Thu Sep 03 14:53:18 2020	1599124998	78	87	164	74
Thu Sep 03 14:53:17 2020	1599124997	80	84	164	53
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:17 2020	1599124997	70	94	164	89
Thu Sep 03 14:53:18 2020	1599124998	81	84	164	76
Thu Sep 03 14:53:17 2020	1599124997	101	64	164	34
Thu Sep 03 14:53:18 2020	1599124998	81	83	164	76
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	57
Thu Sep 03 14:53:18 2020	1599124998	76	89	164	73
Thu Sep 03 14:53:18 2020	1599124998	77	87	164	73
Thu Sep 03 14:53:17 2020	1599124997	95	69	164	31
Thu Sep 03 14:53:17 2020	1599124997	78	86	164	23
Thu Sep 03 14:53:19 2020	1599124999	82	82	164	65
Thu Sep 03 14:53:19 2020	1599124999	76	88	164	78
Thu Sep 03 14:53:17 2020	1599124997	98	66	164	32
Thu Sep 03 14:53:17 2020	1599124997	84	80	164	55
Thu Sep 03 14:53:17 2020	1599124997	88	76	164	56
Thu Sep 03 14:53:18 2020	1599124998	77	88	164	73
Thu Sep 03 14:53:17 2020	1599124997	93	72	164	58
Thu Sep 03 14:53:19 2020	1599124999	69	95	164	54
Thu Sep 03 14:53:17 2020	1599124997	86	79	164	55
Thu Sep 03 14:53:19 2020	1599124999	75	89	164	79
Thu Sep 03 14:53:18 2020	1599124998	75	89	164	72
Thu Sep 03 14:53:17 2020	1599124997	91	73	164	58
Thu Sep 03 14:53:18 2020	1599124998	75	90	164	72
Thu Sep 03 14:53:18 2020	1599124998	81	83	164	76
