starttime	seconds	ctime	dtime	ttime	wait
Thu Sep 03 14:55:28 2020	1599125128	35	37	73	30
Thu Sep 03 14:55:29 2020	1599125129	32	40	73	33
Thu Sep 03 14:55:29 2020	1599125129	30	42	73	35
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	30
Thu Sep 03 14:55:28 2020	1599125128	40	33	73	25
Thu Sep 03 14:55:29 2020	1599125129	39	33	73	30
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	18
Thu Sep 03 14:55:28 2020	1599125128	26	47	73	27
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	21
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	28
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	42	31	73	19
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	23
Thu Sep 03 14:55:28 2020	1599125128	31	42	73	29
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	24
Thu Sep 03 14:55:29 2020	1599125129	39	33	73	27
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	30
Thu Sep 03 14:55:28 2020	1599125128	35	37	73	30
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	21
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	30
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	29
Thu Sep 03 14:55:27 2020	1599125127	33	40	73	31
Thu Sep 03 14:55:28 2020	1599125128	37	35	73	17
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	23
Thu Sep 03 14:55:28 2020	1599125128	32	40	73	30
Thu Sep 03 14:55:29 2020	1599125129	30	43	73	35
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	18
Thu Sep 03 14:55:29 2020	1599125129	32	41	73	25
Thu Sep 03 14:55:27 2020	1599125127	23	50	73	44
Thu Sep 03 14:55:28 2020	1599125128	38	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:29 2020	1599125129	32	41	73	36
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	24
Thu Sep 03 14:55:27 2020	1599125127	37	35	73	29
Thu Sep 03 14:55:28 2020	1599125128	31	41	73	30
Thu Sep 03 14:55:28 2020	1599125128	41	32	73	19
Thu Sep 03 14:55:28 2020	1599125128	21	52	73	22
Thu Sep 03 14:55:28 2020	1599125128	34	38	73	29
Thu Sep 03 14:55:28 2020	1599125128	43	29	73	20
Thu Sep 03 14:55:27 2020	1599125127	50	22	73	21
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	24
Thu Sep 03 14:55:28 2020	1599125128	33	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	30
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	30
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	28	45	73	21
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	29
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	24
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	25
Thu Sep 03 14:55:29 2020	1599125129	39	33	73	30
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	31
Thu Sep 03 14:55:29 2020	1599125129	36	37	73	29
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:28 2020	1599125128	26	47	73	27
Thu Sep 03 14:55:28 2020	1599125128	30	42	73	28
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	30
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:29 2020	1599125129	32	41	73	33
Thu Sep 03 14:55:29 2020	1599125129	39	34	73	30
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:28 2020	1599125128	41	31	73	19
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	29
Thu Sep 03 14:55:28 2020	1599125128	40	33	73	25
Thu Sep 03 14:55:28 2020	1599125128	45	28	73	20
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	30
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	18
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	30
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	30
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	23
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	29
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	30
Thu Sep 03 14:55:28 2020	1599125128	33	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	30
Thu Sep 03 14:55:29 2020	1599125129	32	41	73	33
Thu Sep 03 14:55:29 2020	1599125129	39	34	73	30
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	23
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	26
Thu Sep 03 14:55:29 2020	1599125129	35	37	73	29
Thu Sep 03 14:55:28 2020	1599125128	33	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	33	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	30
Thu Sep 03 14:55:28 2020	1599125128	35	37	73	30
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	21
Thu Sep 03 14:55:27 2020	1599125127	23	50	73	44
Thu Sep 03 14:55:29 2020	1599125129	39	33	73	27
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	18
Thu Sep 03 14:55:28 2020	1599125128	43	30	73	20
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	23
Thu Sep 03 14:55:29 2020	1599125129	40	33	73	27
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	23
Thu Sep 03 14:55:29 2020	1599125129	30	42	73	35
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	22
Thu Sep 03 14:55:28 2020	1599125128	34	38	73	29
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	20
Thu Sep 03 14:55:28 2020	1599125128	28	44	73	28
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:29 2020	1599125129	39	34	73	30
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	18
Thu Sep 03 14:55:27 2020	1599125127	38	35	73	29
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	30
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:29 2020	1599125129	40	33	73	30
Thu Sep 03 14:55:28 2020	1599125128	40	33	73	18
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	24
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:29 2020	1599125129	32	41	73	25
Thu Sep 03 14:55:27 2020	1599125127	37	35	73	29
Thu Sep 03 14:55:29 2020	1599125129	39	34	73	30
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	22
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	31
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	31
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	31
Thu Sep 03 14:55:28 2020	1599125128	26	47	73	27
Thu Sep 03 14:55:28 2020	1599125128	21	52	73	22
Thu Sep 03 14:55:28 2020	1599125128	34	38	73	29
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	29
Thu Sep 03 14:55:29 2020	1599125129	30	43	73	35
Thu Sep 03 14:55:28 2020	1599125128	44	29	73	20
Thu Sep 03 14:55:28 2020	1599125128	40	33	73	25
Thu Sep 03 14:55:28 2020	1599125128	34	38	73	29
Thu Sep 03 14:55:28 2020	1599125128	20	53	73	44
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	42	31	73	19
Thu Sep 03 14:55:28 2020	1599125128	31	42	73	28
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	24
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	30
Thu Sep 03 14:55:28 2020	1599125128	44	28	73	20
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	30	43	73	28
Thu Sep 03 14:55:28 2020	1599125128	45	28	73	20
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:29 2020	1599125129	39	34	73	30
Thu Sep 03 14:55:28 2020	1599125128	28	45	73	21
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	20
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	24
Thu Sep 03 14:55:27 2020	1599125127	26	47	73	36
Thu Sep 03 14:55:28 2020	1599125128	27	46	73	30
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	21
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:27 2020	1599125127	23	50	73	44
Thu Sep 03 14:55:27 2020	1599125127	32	41	73	31
Thu Sep 03 14:55:27 2020	1599125127	39	34	73	30
Thu Sep 03 14:55:29 2020	1599125129	36	37	73	29
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	21
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	30
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:28 2020	1599125128	30	43	73	29
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	30
Thu Sep 03 14:55:28 2020	1599125128	37	35	73	31
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	24
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:29 2020	1599125129	39	33	73	27
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	23
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	24
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	24
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	22
Thu Sep 03 14:55:28 2020	1599125128	42	31	73	19
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	17
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	24
Thu Sep 03 14:55:28 2020	1599125128	40	33	73	25
Thu Sep 03 14:55:29 2020	1599125129	36	37	73	29
Thu Sep 03 14:55:28 2020	1599125128	20	53	73	44
Thu Sep 03 14:55:28 2020	1599125128	27	46	73	39
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:29 2020	1599125129	32	41	73	33
Thu Sep 03 14:55:29 2020	1599125129	40	33	73	30
Thu Sep 03 14:55:28 2020	1599125128	44	29	73	20
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	23
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	18
Thu Sep 03 14:55:28 2020	1599125128	40	33	73	18
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	23
Thu Sep 03 14:55:28 2020	1599125128	40	33	73	23
Thu Sep 03 14:55:28 2020	1599125128	30	43	73	28
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	31
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:29 2020	1599125129	31	42	73	35
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	22
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:29 2020	1599125129	39	34	73	30
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	24
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	31
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	24
Thu Sep 03 14:55:28 2020	1599125128	26	47	73	27
Thu Sep 03 14:55:29 2020	1599125129	40	33	73	30
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	31
Thu Sep 03 14:55:27 2020	1599125127	23	50	73	44
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	24
Thu Sep 03 14:55:29 2020	1599125129	40	33	73	30
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	22
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	29
Thu Sep 03 14:55:28 2020	1599125128	45	28	73	20
Thu Sep 03 14:55:28 2020	1599125128	28	45	73	21
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	24
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	29
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	24
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	31
Thu Sep 03 14:55:28 2020	1599125128	43	30	73	20
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	45	28	73	20
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	21
Thu Sep 03 14:55:28 2020	1599125128	21	52	73	22
Thu Sep 03 14:55:29 2020	1599125129	36	37	73	29
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	30
Thu Sep 03 14:55:27 2020	1599125127	26	47	73	36
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	23
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:29 2020	1599125129	39	34	73	27
Thu Sep 03 14:55:29 2020	1599125129	32	41	73	25
Thu Sep 03 14:55:29 2020	1599125129	40	33	73	30
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	24
Thu Sep 03 14:55:29 2020	1599125129	36	37	73	29
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	30
Thu Sep 03 14:55:28 2020	1599125128	40	33	73	25
Thu Sep 03 14:55:28 2020	1599125128	41	32	73	19
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	25
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	22
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	38	36	73	31
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	29
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	20
Thu Sep 03 14:55:28 2020	1599125128	31	42	73	30
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	18
Thu Sep 03 14:55:29 2020	1599125129	30	43	73	22
Thu Sep 03 14:55:29 2020	1599125129	40	34	73	30
Thu Sep 03 14:55:28 2020	1599125128	45	28	73	20
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	43	30	73	20
Thu Sep 03 14:55:29 2020	1599125129	40	33	73	30
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	23
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	27	46	73	30
Thu Sep 03 14:55:29 2020	1599125129	32	41	73	33
Thu Sep 03 14:55:27 2020	1599125127	23	50	73	44
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	30
Thu Sep 03 14:55:28 2020	1599125128	35	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	20	53	73	44
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	27	46	73	27
Thu Sep 03 14:55:28 2020	1599125128	30	43	73	28
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	31
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:28 2020	1599125128	30	43	73	28
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	31
Thu Sep 03 14:55:28 2020	1599125128	27	46	73	39
Thu Sep 03 14:55:28 2020	1599125128	30	43	73	28
Thu Sep 03 14:55:28 2020	1599125128	42	31	73	19
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	24
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	28
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	21
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	41	32	73	19
Thu Sep 03 14:55:28 2020	1599125128	45	28	73	20
Thu Sep 03 14:55:28 2020	1599125128	31	42	73	28
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	24
Thu Sep 03 14:55:29 2020	1599125129	36	37	73	29
Thu Sep 03 14:55:29 2020	1599125129	40	33	73	30
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	28
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	23
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	29
Thu Sep 03 14:55:28 2020	1599125128	30	43	73	29
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	25
Thu Sep 03 14:55:27 2020	1599125127	29	44	73	18
Thu Sep 03 14:55:27 2020	1599125127	38	36	73	29
Thu Sep 03 14:55:29 2020	1599125129	31	43	73	35
Thu Sep 03 14:55:28 2020	1599125128	44	29	73	20
Thu Sep 03 14:55:29 2020	1599125129	40	33	73	30
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	21
Thu Sep 03 14:55:28 2020	1599125128	40	33	73	25
Thu Sep 03 14:55:28 2020	1599125128	28	45	73	21
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	30
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	23
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:29 2020	1599125129	40	34	73	27
Thu Sep 03 14:55:29 2020	1599125129	30	43	73	22
Thu Sep 03 14:55:28 2020	1599125128	45	28	73	20
Thu Sep 03 14:55:28 2020	1599125128	21	52	73	22
Thu Sep 03 14:55:28 2020	1599125128	45	28	73	20
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	24
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	24
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	26
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:27 2020	1599125127	26	47	73	36
Thu Sep 03 14:55:28 2020	1599125128	45	28	73	20
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	22
Thu Sep 03 14:55:29 2020	1599125129	40	34	73	30
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:29 2020	1599125129	32	41	73	25
Thu Sep 03 14:55:27 2020	1599125127	23	50	73	44
Thu Sep 03 14:55:28 2020	1599125128	20	53	73	44
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	23
Thu Sep 03 14:55:28 2020	1599125128	27	46	73	39
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:29 2020	1599125129	40	33	73	30
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	31
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	29
Thu Sep 03 14:55:27 2020	1599125127	28	45	73	35
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	29
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	25
Thu Sep 03 14:55:29 2020	1599125129	43	31	73	27
Thu Sep 03 14:55:28 2020	1599125128	38	36	73	31
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	18
Thu Sep 03 14:55:28 2020	1599125128	38	36	73	22
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	26
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	22
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:27 2020	1599125127	39	34	73	30
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	31
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	24
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	45	28	73	20
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	24
Thu Sep 03 14:55:28 2020	1599125128	28	45	73	27
Thu Sep 03 14:55:29 2020	1599125129	40	34	73	30
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	21
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	37	37	73	24
Thu Sep 03 14:55:28 2020	1599125128	40	33	73	25
Thu Sep 03 14:55:28 2020	1599125128	26	47	73	42
Thu Sep 03 14:55:29 2020	1599125129	30	43	73	22
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	18
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	23
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	24
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	31
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	30
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	21
Thu Sep 03 14:55:28 2020	1599125128	30	43	73	29
Thu Sep 03 14:55:28 2020	1599125128	42	31	73	19
Thu Sep 03 14:55:28 2020	1599125128	20	53	73	44
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	25
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:29 2020	1599125129	40	33	73	30
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:27 2020	1599125127	23	50	73	44
Thu Sep 03 14:55:29 2020	1599125129	40	34	73	27
Thu Sep 03 14:55:28 2020	1599125128	27	46	73	39
Thu Sep 03 14:55:28 2020	1599125128	28	45	73	21
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	24
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	25
Thu Sep 03 14:55:27 2020	1599125127	26	47	73	36
Thu Sep 03 14:55:28 2020	1599125128	44	29	73	20
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	31
Thu Sep 03 14:55:28 2020	1599125128	32	41	73	22
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	24
Thu Sep 03 14:55:27 2020	1599125127	16	58	73	47
Thu Sep 03 14:55:28 2020	1599125128	43	30	73	20
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	23
Thu Sep 03 14:55:28 2020	1599125128	21	52	73	22
Thu Sep 03 14:55:29 2020	1599125129	40	33	73	30
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	29
Thu Sep 03 14:55:27 2020	1599125127	42	32	73	30
Thu Sep 03 14:55:28 2020	1599125128	39	34	73	25
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	31
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	31
Thu Sep 03 14:55:28 2020	1599125128	45	28	73	20
Thu Sep 03 14:55:28 2020	1599125128	34	39	73	23
Thu Sep 03 14:55:28 2020	1599125128	34	40	73	29
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	31	42	73	29
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:29 2020	1599125129	34	39	73	33
Thu Sep 03 14:55:29 2020	1599125129	32	41	73	25
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	31
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	31
Thu Sep 03 14:55:29 2020	1599125129	34	39	73	33
Thu Sep 03 14:55:29 2020	1599125129	40	34	73	30
Thu Sep 03 14:55:29 2020	1599125129	40	34	73	30
Thu Sep 03 14:55:28 2020	1599125128	31	43	73	28
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	31
Thu Sep 03 14:55:28 2020	1599125128	39	35	73	25
Thu Sep 03 14:55:28 2020	1599125128	43	30	73	20
Thu Sep 03 14:55:28 2020	1599125128	41	32	73	19
Thu Sep 03 14:55:29 2020	1599125129	30	43	73	22
Thu Sep 03 14:55:28 2020	1599125128	37	37	73	24
Thu Sep 03 14:55:28 2020	1599125128	27	46	73	30
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	24
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	31
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	31
Thu Sep 03 14:55:28 2020	1599125128	29	45	73	21
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	17
Thu Sep 03 14:55:28 2020	1599125128	20	53	73	44
Thu Sep 03 14:55:28 2020	1599125128	28	45	73	27
Thu Sep 03 14:55:28 2020	1599125128	40	33	73	25
Thu Sep 03 14:55:27 2020	1599125127	38	36	73	29
Thu Sep 03 14:55:29 2020	1599125129	31	43	73	35
Thu Sep 03 14:55:28 2020	1599125128	30	43	73	29
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	26
Thu Sep 03 14:55:28 2020	1599125128	27	46	73	39
Thu Sep 03 14:55:28 2020	1599125128	32	42	73	30
Thu Sep 03 14:55:28 2020	1599125128	33	40	73	23
Thu Sep 03 14:55:27 2020	1599125127	23	51	73	44
Thu Sep 03 14:55:28 2020	1599125128	31	42	73	28
Thu Sep 03 14:55:28 2020	1599125128	40	33	73	25
Thu Sep 03 14:55:28 2020	1599125128	38	35	73	31
Thu Sep 03 14:55:28 2020	1599125128	45	28	73	20
Thu Sep 03 14:55:29 2020	1599125129	40	33	73	30
Thu Sep 03 14:55:27 2020	1599125127	29	44	73	18
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	29	44	73	21
Thu Sep 03 14:55:28 2020	1599125128	38	36	73	31
Thu Sep 03 14:55:28 2020	1599125128	37	36	73	17
Thu Sep 03 14:55:28 2020	1599125128	34	40	73	29
Thu Sep 03 14:55:27 2020	1599125127	42	31	73	30
Thu Sep 03 14:55:28 2020	1599125128	36	37	73	20
Thu Sep 03 14:55:28 2020	1599125128	35	38	73	23
Thu Sep 03 14:55:29 2020	1599125129	40	34	73	27
Thu Sep 03 14:55:29 2020	1599125129	36	37	73	29
Thu Sep 03 14:55:29 2020	1599125129	40	34	73	30
Thu Sep 03 14:55:28 2020	1599125128	38	36	73	31
